id,email,birth_date,birth_date_year,sex,province,location,distance,steps,latitude,longitude
1158,ryuyeonggil@gmail.com,1951-03-24,1951,남자,충청남도,인천광역시 부평구 부평6동,6057,8297,37.48531265,126.7264046
1159,seongsu69@nate.com,1954-12-09,1954,남자,충청북도,경기도 안양시 동안구 관양동,5598,7668,37.39718489,126.978675
1160,cunjagweon@hotmail.com,1978-09-02,1978,여자,전라남도,경기도 안양시 동안구 호계동,5633,7716,37.39050639,126.9502273
1161,jiweonseong@hotmail.com,1990-11-02,1990,남자,서울특별시,인천광역시 부평구 부평6동,4347,5955,37.48531265,126.7264046
1162,fgo@dreamwiz.com,2000-07-10,2000,남자,충청남도,울산광역시 중구 성안동,6904,9458,35.57906778,129.3224268
1163,eunyeonghwang@naver.com,1964-10-20,1964,남자,경기도,인천광역시 부평구 부평6동,6183,8470,37.48531265,126.7264046
1164,jinho90@hanmail.net,1979-02-11,1979,여자,경상남도,대전광역시 유성구 원신흥동,6295,8623,36.34247821,127.3429369
1165,jiminmun@naver.com,1994-11-18,1994,남자,경기도,인천광역시 부평구 부평6동,5439,7450,37.48531265,126.7264046
1166,eunjihan@live.com,1953-02-22,1953,남자,서울특별시,인천광역시 부평구 부평6동,5868,8039,37.48531265,126.7264046
1167,yeeun35@dreamwiz.com,1981-07-22,1981,남자,전라남도,경기도 성남시 수정구 신흥동,5038,6901,37.43973017,127.1446639
1168,dsong@nate.com,1999-03-09,1999,여자,충청북도,경기도 성남시 수정구 신흥동,6232,8537,37.43973017,127.1446639
1169,gimminseo@live.com,1967-01-05,1967,남자,강원도,대구광역시 북구 동천동,6028,8258,35.93201186,128.5557759
1170,jeongyunseo@live.com,1959-07-22,1959,남자,전라남도,인천광역시 부평구 부평6동,6004,8225,37.48531265,126.7264046
1171,gjo@hanmail.net,1965-06-24,1965,남자,강원도,대구광역시 북구 동천동,6121,8385,35.93201186,128.5557759
1172,iminseo@hanmail.net,2001-05-21,2001,여자,경기도,부산광역시 서구 부민동,6704,9184,35.10557476,129.0180691
1173,sunog16@naver.com,1990-03-11,1990,남자,경상북도,서울특별시 영등포구 여의도동,6141,8412,37.52580566,126.9266096
1174,jeongnam26@hanmail.net,1993-01-28,1993,남자,전라북도,경상북도 문경시 신기동,4116,5638,36.63477454,128.1664845
1175,minjungim@naver.com,1989-07-15,1989,남자,충청남도,부산광역시 서구 부민동,6758,9258,35.10557476,129.0180691
1176,fseo@naver.com,2003-08-20,2003,여자,충청북도,경기도 성남시 수정구 신흥동,4666,6392,37.43973017,127.1446639
1177,simjeongho@dreamwiz.com,2004-05-26,2004,남자,충청북도,대전광역시 대덕구 비래동,6007,8229,36.35213652,127.443019
1178,sgim@hanmail.net,2005-08-09,2005,남자,서울특별시,대전광역시 대덕구 비래동,6028,8258,36.35213652,127.443019
1179,seongsui@naver.com,1975-01-16,1975,남자,충청남도,경기도 성남시 수정구 신흥동,4123,5648,37.43973017,127.1446639
1180,ti@nate.com,1987-07-02,1987,여자,충청북도,경기도 안양시 동안구 관양동,5965,8171,37.39718489,126.978675
1181,yeongho76@nate.com,2000-02-14,2000,남자,경상남도,대전광역시 유성구 원신흥동,5617,7695,36.34247821,127.3429369
1182,coeyeonggil@daum.net,2009-07-30,2009,남자,서울특별시,대전광역시 대덕구 비래동,5801,7946,36.35213652,127.443019
1183,yeongjinyang@dreamwiz.com,1964-09-26,1964,남자,충청북도,부산광역시 부산진구 부전제1동,5382,7373,35.16360753,129.0629884
1184,agim@live.com,1962-10-22,1962,여자,충청남도,경상남도 밀양시 내일동,3340,4576,36.35213652,127.443019
1185,jia51@hanmail.net,2000-08-01,2000,남자,경기도,경기도 안양시 만안구 안양동,3697,5065,37.38863794,126.9252441
1186,ngim@daum.net,1990-03-14,1990,남자,충청북도,경기도 성남시 수정구 신흥동,7131,9768,37.43973017,127.1446639
1187,hju@hotmail.com,2007-07-02,2007,남자,전라북도,대전광역시 대덕구 비래동,5099,6985,36.35213652,127.443019
1188,yheo@hanmail.net,1973-01-31,1973,여자,강원도,서울특별시 강남구 도곡동,7221,9892,37.4860498,127.0424415
1189,ihwang@daum.net,1967-04-18,1967,남자,강원도,서울특별시 강남구 수서동,4817,6599,37.48475731,127.0976388
1190,yujinbaeg@gmail.com,2010-02-24,2010,남자,경기도,대전광역시 유성구 원신흥동,5577,7640,36.34247821,127.3429369
1191,jeonghyigim@gmail.com,1976-11-05,1976,남자,경기도,인천광역시 부평구 부평6동,3543,4854,37.48531265,126.7264046
1192,seunghyeon42@dreamwiz.com,2001-10-10,2001,여자,경기도,대전광역시 대덕구 비래동,7093,9716,36.35213652,127.443019
1193,jheo@hanmail.net,1997-10-23,1997,남자,강원도,서울특별시 강남구 수서동,4592,6291,37.48475731,127.0976388
1194,hongjihu@daum.net,1968-11-08,1968,남자,경상남도,대전광역시 유성구 원신흥동,4906,6721,36.34247821,127.3429369
1195,sunjai@hotmail.com,1997-12-21,1997,남자,전라북도,경기도 성남시 중원구 상대원동,6301,8631,37.44275172,127.1669886
1196,seongmin48@hanmail.net,1977-04-21,1977,여자,경기도,인천광역시 부평구 부평6동,4029,5519,37.48531265,126.7264046
1197,jia79@hanmail.net,1992-04-17,1992,남자,강원도,서울특별시 강남구 수서동,5290,7247,37.48475731,127.0976388
1198,yeonghyigim@live.com,2000-12-02,2000,남자,경기도,경기도 안양시 동안구 호계동,5361,7344,37.39050639,126.9502273
1199,hyeonjeong60@live.com,1951-06-24,1951,남자,경상북도,서울특별시 영등포구 여의도동,3953,5415,37.52580566,126.9266096
1200,gimseongjin@naver.com,2003-07-30,2003,여자,전라북도,경기도 안양시 동안구 관양동,6374,8731,37.39718489,126.978675
1201,dohyeonbag@nate.com,1981-02-06,1981,남자,경기도,인천광역시 부평구 부평6동,5647,7735,37.48531265,126.7264046
1202,jeonghun98@hanmail.net,1984-04-22,1984,남자,경기도,경상북도 문경시 신기동,5200,7123,36.63477454,128.1664845
1203,yeongjinsong@daum.net,1950-08-04,1950,남자,전라북도,경기도 성남시 수정구 신흥동,6182,8469,37.43973017,127.1446639
1204,yeonghoi@dreamwiz.com,1990-02-10,1990,여자,충청북도,경기도 성남시 중원구 상대원동,5144,7047,37.44275172,127.1669886
1205,sugja70@dreamwiz.com,1969-07-01,1969,남자,경상북도,대전광역시 유성구 원신흥동,5065,6938,36.34247821,127.3429369
1206,bha@live.com,1956-02-15,1956,남자,강원도,서울특별시 강남구 수서동,5490,7521,37.48475731,127.0976388
1207,jiyeonjang@gmail.com,2002-01-02,2002,남자,전라북도,경기도 성남시 수정구 신흥동,7042,9646,37.43973017,127.1446639
1208,sunogyang@nate.com,1987-08-27,1987,여자,경기도,경기도 안양시 동안구 관양동,3565,4884,37.39718489,126.978675
1209,di@nate.com,1975-05-29,1975,남자,충청남도,경기도 성남시 수정구 신흥동,4371,5987,37.43973017,127.1446639
1210,seongmini@hanmail.net,1979-03-08,1979,남자,경기도,경기도 성남시 중원구 상대원동,6158,8436,37.44275172,127.1669886
1211,ryugyeongsu@dreamwiz.com,1995-05-19,1995,남자,경기도,인천광역시 부평구 부평6동,4642,6359,37.48531265,126.7264046
1212,xryu@live.com,1978-12-31,1978,여자,서울특별시,서울특별시 강남구 수서동,6561,8987,37.48475731,127.0976388
1213,jungsugim@naver.com,1992-08-08,1992,남자,충청남도,대전광역시 대덕구 비래동,6659,9122,36.35213652,127.443019
1214,yeongsig13@live.com,1996-01-10,1996,남자,경기도,인천광역시 부평구 부평6동,3484,4772,37.48531265,126.7264046
1215,jieun44@daum.net,1965-12-25,1965,남자,충청북도,서울특별시 강남구 수서동,5475,7500,37.48475731,127.0976388
1216,ugim@naver.com,1973-07-05,1973,여자,서울특별시,서울특별시 강남구 수서동,5766,7899,37.48475731,127.0976388
1217,dohyeon34@dreamwiz.com,1970-07-14,1970,남자,강원도,서울특별시 강남구 수서동,4535,6213,37.48475731,127.0976388
1218,yujini@dreamwiz.com,1983-12-03,1983,남자,충청북도,경기도 안양시 동안구 관양동,6742,9236,37.39718489,126.978675
1219,gimjeonghun@gmail.com,1955-05-16,1955,남자,경기도,서울특별시 영등포구 여의도동,4397,6023,37.52580566,126.9266096
1220,yeongjayun@naver.com,1980-04-16,1980,여자,충청북도,경기도 성남시 수정구 수진동,4206,5762,37.44038658,127.1326937
1221,eunseo62@gmail.com,1979-10-30,1979,남자,강원도,서울특별시 강남구 수서동,3350,4589,37.48475731,127.0976388
1222,khong@hanmail.net,1953-05-28,1953,남자,전라북도,서울특별시 영등포구 여의도동,6522,8934,37.52580566,126.9266096
1223,bgim@live.com,2004-01-31,2004,남자,경기도,인천광역시 부평구 부평6동,3878,5312,37.48531265,126.7264046
1224,ijieun@daum.net,2006-05-14,2006,여자,전라남도,대전광역시 대덕구 비래동,6280,8603,36.35213652,127.443019
1225,ku@live.com,1983-09-25,1983,남자,경기도,인천광역시 부평구 부평6동,3989,5465,37.48531265,126.7264046
1226,vyun@daum.net,1958-12-03,1958,남자,경상남도,대전광역시 유성구 원신흥동,5382,7372,36.34247821,127.3429369
1227,coemijeong@hotmail.com,1973-11-06,1973,남자,경기도,인천광역시 부평구 부평6동,4616,6323,37.48531265,126.7264046
1228,donghyeonbag@naver.com,1974-01-30,1974,여자,경상남도,대전광역시 유성구 원신흥동,5315,7281,36.34247821,127.3429369
1229,ksong@dreamwiz.com,1950-03-18,1950,남자,경기도,경기도 안양시 동안구 관양동,6901,9453,37.405859,126.9586544
1230,seoyeon85@nate.com,1992-06-04,1992,남자,전라남도,경기도 안양시 만안구 안양동,5313,7278,37.38863794,126.9252441
1231,yeji31@naver.com,1992-08-09,1992,남자,경상북도,서울특별시 영등포구 여의도동,4953,6785,37.52580566,126.9266096
1232,misug04@dreamwiz.com,2005-07-01,2005,여자,경상남도,대전광역시 유성구 원신흥동,4668,6395,36.34247821,127.3429369
1233,khan@daum.net,1995-09-16,1995,남자,전라남도,경기도 용인시 기흥구 상하동,5822,7975,37.26065783,127.1411257
1234,minseogcoe@nate.com,1981-10-14,1981,남자,서울특별시,경기도 용인시 기흥구 상하동,3916,5364,37.26065783,127.1411257
1235,minsu93@hotmail.com,1999-07-31,1999,남자,서울특별시,경기도 용인시 기흥구 상하동,3760,5150,37.26065783,127.1411257
1236,yeongsuni@nate.com,1985-04-29,1985,여자,강원도,서울특별시 강남구 수서동,6521,8933,37.48475731,127.0976388
1237,suminhwang@hotmail.com,1975-07-14,1975,남자,경기도,인천광역시 부평구 부평6동,7286,9981,37.48531265,126.7264046
1238,gweonminseog@daum.net,1988-08-08,1988,남자,경상북도,경기도 성남시 수정구 신흥동,5598,7669,37.43973017,127.1446639
1239,ban@hanmail.net,1960-05-07,1960,남자,충청남도,서울특별시 강남구 수서동,4679,6410,37.48475731,127.0976388
1240,geonui@hanmail.net,1954-07-26,1954,여자,강원도,서울특별시 강남구 수서동,4252,5824,37.48475731,127.0976388
1241,baesangho@nate.com,1975-06-17,1975,남자,경상남도,대전광역시 유성구 원신흥동,4933,6757,36.34247821,127.3429369
1242,jiminbag@daum.net,1983-11-22,1983,남자,전라남도,서울특별시 강남구 수서동,4842,6633,37.48475731,127.0976388
1243,myeongsug07@hanmail.net,2010-03-08,2010,남자,충청남도,경기도 성남시 수정구 신흥동,5329,7300,37.43973017,127.1446639
1244,bcoe@live.com,1974-03-04,1974,여자,서울특별시,서울특별시 강남구 수서동,3723,5100,37.48475731,127.0976388
1245,ijaehyeon@live.com,1990-09-26,1990,남자,경상남도,대전광역시 유성구 원신흥동,3354,4594,36.34247821,127.3429369
1246,xseong@gmail.com,1966-10-31,1966,남자,강원도,서울특별시 강남구 수서동,4547,6229,37.48475731,127.0976388
1247,ijihun@hotmail.com,1994-01-02,1994,남자,강원도,서울특별시 강남구 수서동,3343,4579,37.48475731,127.0976388
1248,jeongunggim@live.com,1981-10-17,1981,여자,경상북도,경상남도 거제시 장승포동,3360,4603,34.85677719,128.7203081
1249,yujin05@nate.com,1950-11-06,1950,남자,경상남도,대전광역시 유성구 원신흥동,6084,8334,36.34247821,127.3429369
1250,yejin62@gmail.com,1959-10-16,1959,남자,서울특별시,대전광역시 유성구 원신흥동,4406,6036,36.34247821,127.3429369
1251,donghyeoni@nate.com,1995-09-28,1995,남자,전라북도,서울특별시 영등포구 여의도동,5731,7851,37.52580566,126.9266096
1252,gimseongmin@nate.com,1996-08-09,1996,여자,전라북도,경기도 성남시 분당구 정자동,5175,7089,37.36263671,127.1146307
1253,yujinbag@live.com,1980-06-23,1980,남자,전라북도,대전광역시 유성구 원신흥동,5166,7077,36.34247821,127.3429369
1254,seojun92@dreamwiz.com,1967-01-04,1967,남자,경상북도,부산광역시 부산진구 부전제1동,4906,6720,35.16360753,129.0629884
1255,coeyejin@daum.net,2006-08-13,2006,남자,충청남도,대전광역시 유성구 원신흥동,6021,8248,36.34247821,127.3429369
1256,sinjihu@naver.com,1994-03-20,1994,여자,경기도,인천광역시 부평구 부평6동,6395,8760,37.48531265,126.7264046
1257,minseoggim@live.com,1976-09-18,1976,남자,전라남도,부산광역시 부산진구 전포제1동,6264,8581,35.15355474,129.0675338
1258,yeongja87@dreamwiz.com,1999-04-18,1999,남자,경상북도,경기도 성남시 수정구 수진동,3608,4942,37.44038658,127.1326937
1259,coesanghyeon@naver.com,1990-10-03,1990,남자,경기도,경기도 성남시 수정구 신흥동,7160,9808,37.43973017,127.1446639
1260,eunseogim@hanmail.net,1966-03-26,1966,여자,충청남도,경기도 고양시 덕양구 주교동,6695,9171,37.65683566,126.8327716
1261,areumi@live.com,2007-12-24,2007,남자,경기도,경기도 성남시 수정구 수진동,4644,6362,37.44038658,127.1326937
1262,jeongsungim@hanmail.net,1998-03-12,1998,남자,전라북도,대전광역시 유성구 원신흥동,6964,9540,36.34247821,127.3429369
1263,lyang@hotmail.com,1982-02-26,1982,남자,경기도,경기도 용인시 기흥구 상하동,5008,6860,37.26065783,127.1411257
1264,ijongsu@gmail.com,2010-01-27,2010,여자,충청북도,경기도 안양시 동안구 관양동,5592,7660,37.39718489,126.978675
1265,xyun@gmail.com,1993-03-12,1993,남자,강원도,서울특별시 강남구 수서동,4494,6156,37.48475731,127.0976388
1266,sumini@dreamwiz.com,1966-09-13,1966,남자,경상남도,대전광역시 유성구 원신흥동,3581,4906,36.34247821,127.3429369
1267,gweonjeongsu@naver.com,2004-12-04,2004,남자,강원도,서울특별시 강남구 신사동,5744,7868,37.5191785,127.0234542
1268,jeonghyi28@gmail.com,2008-06-29,2008,여자,경기도,인천광역시 부평구 부평6동,7247,9927,37.48531265,126.7264046
1269,minjun82@hotmail.com,2007-02-19,2007,남자,전라남도,부산광역시 부산진구 부전제1동,5451,7467,35.16360753,129.0629884
1270,ganggeonu@daum.net,1951-03-11,1951,남자,강원도,서울특별시 강남구 신사동,5036,6898,37.5191785,127.0234542
1271,jihye08@daum.net,1984-12-07,1984,남자,경기도,서울특별시 강남구 신사동,6322,8660,37.5191785,127.0234542
1272,rbag@gmail.com,1976-10-14,1976,여자,서울특별시,서울특별시 강남구 신사동,4935,6760,37.5191785,127.0234542
1273,jongsu15@daum.net,2003-10-31,2003,남자,충청남도,경기도 성남시 수정구 신흥동,4896,6707,37.43973017,127.1446639
1274,seonghuncoe@live.com,1979-10-01,1979,남자,경상북도,부산광역시 부산진구 부전제1동,4399,6026,35.16360753,129.0629884
1275,seoyeongim@hotmail.com,1984-03-03,1984,남자,경기도,경기도 안양시 동안구 호계동,5327,7297,37.39050639,126.9502273
1276,osujin@hotmail.com,1959-06-27,1959,여자,전라북도,경기도 성남시 수정구 신흥동,4639,6355,37.43973017,127.1446639
1277,sangceol41@daum.net,1985-11-07,1985,남자,경기도,인천광역시 부평구 부평6동,3500,4794,37.48531265,126.7264046
1278,minseo99@naver.com,1950-06-21,1950,남자,경상남도,대전광역시 유성구 원신흥동,5366,7351,36.34247821,127.3429369
1279,gi@dreamwiz.com,1978-01-06,1978,남자,전라남도,경기도 안양시 동안구 관양동,4035,5527,37.405859,126.9586544
1280,tcoe@naver.com,1952-09-16,1952,여자,강원도,서울특별시 강남구 신사동,5493,7524,37.5191785,127.0234542
1281,ryuhyeonji@gmail.com,1973-06-08,1973,남자,충청북도,부산광역시 부산진구 부전제1동,3759,5149,35.16360753,129.0629884
1282,fo@nate.com,1982-03-23,1982,남자,경기도,경기도 용인시 기흥구 상하동,3879,5314,37.26065783,127.1411257
1283,haeun94@live.com,1963-11-06,1963,남자,서울특별시,경기도 용인시 기흥구 상하동,6275,8596,37.26065783,127.1411257
1284,yeongjinbag@daum.net,1968-07-21,1968,여자,전라남도,울산광역시 중구 성안동,4698,6436,35.57906778,129.3224268
1285,qjang@gmail.com,1972-10-04,1972,남자,강원도,서울특별시 강남구 신사동,6097,8352,37.5191785,127.0234542
